ID,Year_Birth,Education,Marital_Status
9.491145177569894,8.56741661784491,Graduation,Widow
8.766360214094584,9.656780251354132,Unknown,Single
7.196337095120866,9.810505381932204,College,Widow
9.870437939643466,10.179559067480492,Graduation,Widow
6.504838956012614,8.454875056849188,Basic,Widow
9.3429633019926,9.976532979184464,High School,Single
7.071844837530229,9.068460024326948,Basic,Widow
11.394292339625917,11.218666610184696,Graduation,Divorced
8.12925598460971,8.98609730085692,Basic,Divorced
7.370797462737869,9.263566737158124,Graduation,Married
9.592914626136755,10.092881975341736,Graduation,Married
8.499518000679553,10.179444690607683,College,Married
9.217346078588294,10.373355019622826,Basic,Married
7.782619356600754,10.29292007094419,Graduation,Single
7.251637770602262,9.10218743490869,Graduation,Widow
8.286544573338967,10.018876949039806,Graduation,Single
8.280499334956643,8.559803617415998,Basic,Married
7.2897982972944835,10.3799487610972,Basic,Single
10.075076106690648,10.473785931613216,Basic,Single
8.861062779553302,10.518150962117211,Basic,Married
9.230691209091509,9.744881734401895,Graduation,Married
6.544947556594122,11.011982185417793,Other,Divorced
8.745148431110543,9.43675416650822,Postgraduation,Single
11.259422005006506,9.478303608393787,College,Divorced
7.729204170533869,8.514049347958435,Basic,Widow
7.553585346995065,9.382745669129305,PhD,Widow
8.17801557426699,10.04306670957179,Graduation,Single
8.82763746941479,9.842425990287127,Graduation,Single
8.130510376892348,7.423434338649983,Basic,Widow
,10.773086199819222,High School,Married
9.583109752427523,8.4686645539412,High School,Widow
10.547784669251271,9.912680568476668,High School,Divorced
10.270923496372234,10.16623379063248,Basic,Divorced
6.374610060913705,7.255407288932304,Graduation,Divorced
8.0309239435393,9.21059081230496,Graduation,Married
7.988595574680723,9.79476242763663,College,Single
5.591358610610552,10.244383542960543,Graduation,Single
7.769695833943949,,PhD,Widow
5.978680400716411,9.146636610375309,Basic,Single
6.726939245837681,9.72095594022919,College,Single
7.521422229622123,9.556732205851722,Basic,Single
,9.047011729133237,Graduation,Divorced
8.6589607993744,10.470238468921682,Basic,Single
7.975337544774677,8.536322909740768,Graduation,Married
7.287792097008285,10.243703382591129,College,Single
7.897765196072345,8.927633844509751,Other,Single
9.086134014945872,9.876423530749292,Basic,Widow
8.237555879344132,8.431652896259138,Basic,Widow
7.623477896507167,10.776104991275064,Graduation,Divorced
5.361616862440936,9.028812382029637,Graduation,Widow
7.952918022394164,10.765587557977735,Graduation,Married
8.107276028317903,9.298753564199242,College,Divorced
8.134965918473613,16.025940140809784,Graduation,Divorced
7.609839996448999,10.42602300871614,Basic,Single
7.115549971419528,9.68061941755371,Graduation,Married
8.625356429613364,8.953795066709871,Basic,Married
9.317317630909503,8.650458694454557,College,Divorced
5.61674649333336,8.56756437463721,Misc,Divorced
8.952260932666057,8.075885802657877,College,Widow
6.50256702945997,10.642919898919908,Graduation,Single
7.374564597106316,10.5454743794558,Graduation,Divorced
8.140314524927524,8.392577726317556,Graduation,Widow
5.216969506219927,11.02463717038282,Basic,Divorced
9.014427880850125,8.28822637886427,Basic,Widow
7.911889333229309,10.069152093803442,High School,Married
9.593772685916676,8.581468183478991,Basic,Widow
10.169791446546013,,College,Single
4.899965289378303,9.6988299709226,College,Widow
10.315673869812416,10.502057222414244,College,Single
9.794472709268325,9.586843304294115,High School,Widow
5.416897797880646,10.903729968529534,Basic,Unknown
8.38652649871868,9.36062964377842,Graduation,Widow
6.722744658964289,8.401107682729425,College,Single
7.823935606807775,9.67195851129764,College,Divorced
7.705302030041096,11.149632697301698,High School,Unknown
7.766771513976171,8.919577689108277,Graduation,Single
,10.458958787625772,Graduation,Divorced
7.614000220659004,6.629685972258569,College,Married
10.4828133245035,9.225046604681513,Basic,Widow
7.5366292002172655,11.122538023227476,Basic,Widow
7.267360889307269,10.058309695886772,Other,Single
7.827015094971382,7.267055589828988,College,Widow
6.375476360253584,9.579967682471644,Graduation,Married
9.370150806495207,10.40738052815531,Postgraduation,Single
9.17871583480858,11.933954403671317,High School,Widow
9.972278715962858,27.317227236825307,Graduation,Divorced
6.701093560813082,10.598960506388186,Basic,Divorced
8.443678669391693,8.684430189398242,Basic,Divorced
7.295219991220067,9.36270906207281,Graduation,Single
8.856705243599599,9.94051354492787,Basic,Married
8.537351574435363,,Graduation,Divorced
8.540694796009877,8.807938045868893,Basic,Widow
9.180150103348424,10.355025928803308,High School,Divorced
,9.375227164995708,Graduation,Single
4.609211623755373,8.749534049639358,Graduation,Widow
6.833682651093154,,PhD,Widow
8.299097053420637,10.74341052775108,Postgraduation,Divorced
7.800133688363501,,High School,Married
8.636964325460623,9.419044021271011,Graduation,Single
,8.536389699805007,Basic,Married
,9.497811076075482,Basic,Single
7.42339429583058,8.623926641227134,High School,Widow
6.642265436483829,7.893953008287848,High School,Divorced
9.780954080560983,6.736964597261244,Other,Divorced
8.63259590685467,6.262404038499852,Basic,Divorced
8.396869385535327,9.606851187460506,College,Married
6.942257333529643,8.819386017607204,Graduation,Divorced
6.82415150977292,10.461433183991431,High School,Single
10.24923094450482,10.770954798720725,Basic,Divorced
7.840421139614458,8.242601402212502,Basic,Divorced
7.519542019762355,11.059615579329453,College,Widow
7.60853625166034,10.963268573947897,Graduation,Single
5.958132607775125,12.19632327208487,Graduation,Married
8.34791856150606,8.74804466001163,Basic,Single
9.459793156653545,11.34180675915228,High School,Widow
7.671240592917411,9.75450306021254,College,Divorced
6.614830643984458,6.524284871314305,Graduation,Married
8.76018879835541,10.813001110256089,College,Divorced
6.764245939082113,10.432106676691046,Basic,Divorced
10.151578957059384,8.926466806440368,Unknown,Divorced
7.194504792180965,10.111463014717655,College,Single
10.557052825798197,8.502438292257125,Graduation,Widow
8.521422205815389,8.2662120946482,Graduation,Widow
7.285488249596991,10.58063390793128,Basic,Divorced
7.21017867177896,9.393175214602143,College,Single
5.254937924506123,9.60617052316227,High School,Widow
9.493570302332946,10.090417763874454,Graduation,Single
8.880552251409659,11.705821584920198,College,Divorced
8.129931327676312,11.587147805517215,College,Single
7.61810270980453,7.772423161997033,Basic,Married
7.674295509942817,8.793883369318404,Basic,Divorced
10.26544329089855,9.531084283897938,Graduation,Divorced
6.113013663282032,9.971895970780286,Basic,Widow
8.487845156840146,9.513602402078568,Basic,Single
6.41257024087554,8.527669964396443,College,Single
6.518126326016038,7.4421392568699964,High School,Widow
6.76328994031709,10.66527540431459,High School,Married
5.396567979952346,11.417694401153652,PhD,Single
8.997058531600517,11.008465595956103,Graduation,Single
6.277087932593142,9.17139685309972,High School,Divorced
8.64940611577688,8.849476342669451,High School,Widow
8.827204050152657,7.770116097234649,College,Widow
8.644799838616516,8.95713953032868,High School,Single
9.249597776900446,9.01728117813808,Unknown,Married
7.722522075604313,8.437473299954364,Basic,Single
6.455253069256344,9.493465553045064,College,Married
7.007269478992093,7.765339557057256,Basic,Divorced
5.1235248594775165,9.854425844497474,Basic,Married
8.300009399975956,,Basic,Married
11.007757675382395,10.876240449879845,Basic,Married
8.029360784750118,9.949882713232936,High School,Single
8.161491240555584,12.371780806897094,College,Widow
6.478200036988294,10.55287532424213,Basic,Married
9.361886581740617,8.174051012925064,High School,Single
8.746432966378032,8.420513526152826,Basic,Single
7.555862096547138,8.870064439584475,PhD,Married
7.421562100124239,8.745911356297375,College,Divorced
7.220873327384208,9.313632048782772,High School,Single
9.543545465074567,9.912682673529185,College,Single
8.975784361687307,9.641912354767689,High School,Widow
9.048816931325025,,Basic,Widow
8.821674820574628,9.71663948003512,Graduation,Single
8.672149759291978,10.035351536990058,Graduation,Divorced
4.731483762580481,8.973409303627685,Graduation,Divorced
7.262432224900451,9.621492184934484,Basic,Single
10.344926327042511,9.488384714306385,Graduation,Widow
10.495964325856413,7.811128513773135,Graduation,Divorced
11.208489030614288,10.15224746911115,College,Widow
3.542270935305636,9.563141185389236,Basic,Divorced
7.138790623885318,10.126238784160105,Basic,Widow
8.57827568583711,8.696701317680608,Basic,Widow
,10.299139275535994,Basic,Widow
7.9892154118692575,8.691096634872169,Basic,Single
10.953963073004571,10.81349218973159,PhD,Single
9.497998433850915,8.724437340739156,Basic,Married
7.970736275515234,,Basic,Widow
10.988029153551311,7.378030058944242,Graduation,Single
6.453969535447861,11.135913434902909,Unknown,Widow
8.905347216405596,6.984399208841603,College,Single
4.233015249170577,10.04342520271146,Graduation,Widow
9.948968470642878,9.94851382129288,High School,Married
7.728090289183354,8.43260622003004,Basic,Single
6.668092802512249,8.434027635060842,Basic,Widow
6.582254290488709,8.389280916837976,Graduation,Divorced
6.720171248262232,6.342478102844805,Graduation,Divorced
,,Basic,Divorced
4.780977759221506,9.772273396308265,Graduation,Single
8.584734853434357,8.926651470929658,Basic,Divorced
7.278684000454509,9.11328703887303,Misc,Married
10.62528546156704,7.748762969818356,Basic,Divorced
10.17912774822448,8.260370190795152,Graduation,Widow
6.697013347641919,9.795716148791554,College,Divorced
9.152269181264282,7.733164492410017,Graduation,Divorced
9.944072098330288,8.346702948820562,Basic,Married
8.720387849851926,8.704076427445083,Basic,Single
7.9726987346389,,College,Divorced
9.63936541487884,9.957915883175836,Other,Unknown
6.0978969226442015,9.306724391798792,Misc,Widow
8.52380188908478,9.874555015269904,Basic,Divorced
8.584520960362918,11.61063739056463,Basic,Married
3.271669575882207,9.60569806236535,Graduation,Single
6.711985753069552,10.821079291339627,Graduation,Other
8.856945816934608,9.141826141887682,Graduation,Married
9.628258989354553,10.040524207349076,College,Married
7.472270253657023,9.74683359048288,Graduation,Widow
9.717699773433896,,Unknown,Single
9.377512202204043,9.62922303365615,Graduation,Divorced
9.801068389851675,9.240208836874832,Basic,Divorced
9.73286537943114,9.19952145539652,Basic,Other
10.103220256276805,8.853885347346912,Basic,Divorced
5.8072881381856,8.509462088929059,Unknown,Single
5.9572152194692976,6.768411122035774,High School,Divorced
6.143322225809841,10.509516753782368,High School,Widow
8.556293525029192,9.348229663607132,Graduation,Divorced
8.972385744889754,10.857875005178508,Basic,Single
8.239721639562472,8.27146332109845,Graduation,Married
9.849435679940656,8.013159545356986,Graduation,Married
7.723894587439179,10.26100372691805,Basic,Divorced
9.0623579908427,8.973797354566873,High School,Single
9.741513072910816,9.80669843333534,Basic,Single
9.526579502389374,9.195260578477887,Graduation,Single
9.878676191048823,7.959279461613184,PhD,Single
7.122190889578923,11.288126656188856,College,Single
5.181262327014061,9.643907355451804,Basic,Divorced
5.663056513051549,10.135474109821155,Basic,Widow
4.432841927910828,7.806715517711198,Basic,Single
6.894242786247527,9.156774143936758,Graduation,Single
9.028407890478086,10.093196200499888,Unknown,Widow
9.661148588100351,9.43395055137264,College,Married
10.2826851017816,9.827239359049006,Graduation,Widow
10.83251947211932,9.790072271799485,PhD,Widow
7.374286087779291,17.705896874597798,Graduation,Widow
9.355987496373729,9.97965634483442,Basic,Married
8.38248623516681,8.888902327826937,Misc,Widow
8.545536741256242,10.7388961852808,Basic,Single
7.566314011053763,8.980166649574919,Basic,Married
8.281899972077186,9.238834037190792,High School,Widow
8.38810134611784,9.115063127451531,Basic,Widow
2.7341053614473885,8.555780655136436,High School,Widow
8.026768750305664,10.332102827160307,Other,Divorced
8.784010706299584,10.616888740072868,Graduation,Widow
10.211777520250807,10.13845898193239,Graduation,Married
6.836549249850179,9.403731053299197,Other,Married
9.098102390145495,10.634911202481138,College,Widow
0.8921131580649365,8.062310110611133,Basic,Married
9.594962331680629,6.951403268981371,Basic,Divorced
5.569304589736046,10.630016463104123,Graduation,Widow
8.995785773196173,9.290402762778411,PhD,Widow
8.921080716662413,8.806171087832054,College,Single
18.949995988974564,8.605434941174158,Graduation,Widow
7.910630899986765,27.23984856128264,Basic,Widow
9.162194031181135,10.379958085458288,Graduation,Divorced
8.154243835793716,9.475579606031507,High School,Single
9.162903644780164,6.677065271268601,Basic,Married
9.6721753953555,,Misc,Married
8.951704685166176,11.217266313342044,High School,Single
8.870144213092473,8.830618936497133,Other,Single
7.99120476257539,7.16885519435584,Graduation,Divorced
8.889088578561449,18.21508342129401,Basic,Married
6.380337370923772,10.183695364204484,College,Married
7.822667954297092,8.106328286207301,Graduation,Widow
8.758308933985473,8.315107350974127,Unknown,Single
7.036903380600744,10.00608074977256,High School,Divorced
7.797404176105234,10.159448085298262,Graduation,Married
8.465867168042191,9.799542245073903,Graduation,Widow
10.57193195122173,,College,Widow
6.67763222713255,7.545370960145761,Basic,Divorced
9.997694020400855,7.316576135480565,Basic,Single
8.505022855679472,10.862580599746162,Graduation,Divorced
8.455945902856715,9.3031814184438,Graduation,Divorced
10.388799587900186,12.147275663190287,Graduation,Widow
6.910439142386555,9.70248683142764,Graduation,Widow
7.186699843786394,10.022713651916511,Graduation,Single
9.286446411444842,9.776813755727211,Graduation,Divorced
4.592776751868704,8.815663115414164,Graduation,Single
3.4050782721428523,9.073610717238925,High School,Married
5.844689035988621,8.937035079784094,PhD,Married
8.40019052791076,8.852532796959181,Basic,Married
6.327634812850388,8.021272545352383,Basic,Married
9.141106373013978,10.971378329209829,Postgraduation,Married
9.73411430743223,10.38219503241347,College,Single
10.981067659193592,,Unknown,Divorced
10.07576767763507,8.699485875316698,College,Married
8.778694455848628,9.306385002565312,College,Single
6.382877368955826,21.22071878068317,Basic,Married
7.549643293304259,12.05851409939698,High School,Married
8.355698813085665,8.979573009292356,College,Widow
8.214555721616753,24.004095034568756,Graduation,Single
8.50643309026314,10.127285647253943,Graduation,Widow
9.50650513399808,8.759766433594544,Graduation,Single
7.895174219048753,7.836121745674547,Graduation,Widow
8.594540351548964,11.801858466069955,College,Divorced
10.238003038945054,7.49724921105024,Graduation,Unknown
7.783451366843074,,Basic,Single
6.429082197063266,8.981500071884625,College,Single
8.009430330113844,20.371726216191373,Graduation,Widow
,9.818264974007128,Graduation,Single
,9.539349094606637,PhD,Divorced
10.02001779598765,9.24091488323424,Basic,Single
7.039804001543798,10.08649088662435,Basic,Married
7.384140104749965,10.11240700731818,Other,Widow
10.09034112009332,9.830102351605596,Graduation,Divorced
6.032504332884053,8.43273748885728,Basic,Single
9.127866051022735,9.272520994555538,Basic,Married
9.453944079871365,9.463728249097766,Basic,Single
7.371755149815721,9.746673633785472,Graduation,Married
9.630492200163976,8.189733947076833,Basic,Widow
10.348751631312172,9.880914091230338,PhD,Divorced
9.003297482527072,,Graduation,Widow
7.537138857078527,21.79101764462806,High School,Single
8.759096241889601,10.846501271668314,Basic,Single
10.046237863847026,9.295927717492605,Basic,Divorced
,8.695440402830348,Graduation,Divorced
8.585271488221581,11.215854618357852,High School,Divorced
8.754431838958263,9.468757230094106,High School,Single
10.064297456729616,11.710530558161846,Basic,Single
9.227889496185448,9.037006005101306,Graduation,Divorced
7.881967065576815,8.944333224101209,Basic,Widow
9.136893623603587,10.30040889995355,Graduation,Divorced
10.705807739252965,9.917247441105616,Basic,Widow
8.773940895282955,7.82935050195163,Graduation,Misc
8.963555678690437,,High School,Single
8.567549631632847,7.564555596783152,Misc,Married
9.506983801491728,9.795153494216096,Basic,Single
8.924698231523365,10.234365628279251,Unknown,Misc
6.975893819397916,9.325431253404824,Basic,Single
27.706556901184456,11.066930129076452,Basic,Married
9.194719542050896,10.69152977704162,Graduation,Single
9.70205289544534,10.231062069052932,College,Married
,10.254163357298903,Other,Married
8.420454976366772,10.794119903533083,College,Divorced
10.199225283639445,8.992550998025877,College,Married
7.538354467589883,9.614238310251178,Graduation,Single
6.475112378328091,8.580349398470837,Basic,Divorced
8.981262047467274,9.613745198537964,Graduation,Widow
7.100927753443562,9.589123477731707,College,Divorced
8.138507173450218,8.95518283063258,Graduation,Widow
8.073797701028514,8.490673225087484,Graduation,Widow
8.002272948722009,9.026409935115067,Graduation,Married
8.676434867560447,7.536460046460861,Graduation,Single
9.915333344757284,9.123541777036388,Graduation,Widow
7.001042913832542,7.6553485295560275,High School,Divorced
8.702879593401327,9.26619762253022,Graduation,Married
8.735292660551256,10.906360191544485,Graduation,Married
7.337589620416413,10.909821432462971,Basic,Widow
6.491929482335281,11.150555714972114,Graduation,Divorced
7.888069221501891,10.484358882709008,Basic,Married
6.498977296111797,9.679833198932457,College,Widow
9.677874389286336,9.22548678324282,Graduation,Widow
8.249703954223904,11.000108846567938,Graduation,Married
7.67540719632057,11.09834956631449,Graduation,Married
6.936337976051153,10.58730913684289,High School,Single
8.29734562872384,8.760622347655,High School,Married
10.721606676247632,10.550576526426756,Basic,Widow
10.564221643998172,8.463009918083014,Basic,Divorced
8.986678690688635,10.506823582588163,Graduation,Widow
4.304256325584467,9.50319316080916,College,Married
8.646042971986073,7.475516027824462,Graduation,Misc
6.801037443767452,10.160727046864848,College,Divorced
9.03504208381066,10.329549877638405,College,Married
9.772961725453024,11.166217841500629,Graduation,Married
,10.392359987020972,High School,Married
7.102538523549322,8.374560770866905,Basic,Married
5.737520315893048,10.384815378809671,Graduation,Married
7.994717962839056,,Basic,Widow
7.716596060452981,10.835507206187147,Graduation,Married
3.927539850932306,9.26359259929666,Graduation,Married
7.251951073692605,8.995012784185269,Basic,Widow
8.95104809050765,9.64704721522025,Other,Married
8.628517177265497,10.07798882410652,PhD,Single
8.571128188408442,7.41288143665355,College,Single
9.342291680047529,10.177843846978572,Basic,Divorced
3.2644745989641524,8.716242676026745,Graduation,Single
8.083153093557844,11.46441426863148,Graduation,Married
10.248211921306709,7.339574386451003,Basic,Divorced
8.29916365420481,10.279624615469103,Graduation,Married
9.340639349979044,7.997210405109721,Postgraduation,Married
9.17065109052074,9.943364983378626,Graduation,Married
8.517807704511954,9.818482641423673,Graduation,Single
,8.843719284246818,Basic,Divorced
10.388277867306174,10.46656921630416,Misc,Divorced
8.30130837210979,9.458074681612969,High School,Divorced
7.917955513165777,10.044724541863378,Unknown,Widow
6.371899313123823,9.742943952817614,High School,Widow
8.251157683435489,9.379709046007228,College,Divorced
9.915825698396109,6.003843415673988,College,Widow
8.341333767841082,9.90710575041631,College,Married
8.9625840098626,7.67675297698853,Basic,Single
8.360332266850325,9.528725063105988,Graduation,Single
,8.799725466612692,Unknown,Widow
8.265169756683465,11.201036711561263,Graduation,Divorced
8.506578343612984,8.701443570630698,Other,Single
8.109764944535954,8.077429676609766,Graduation,Single
11.022449565395938,10.618427009394836,Graduation,Widow
8.184943929402358,8.245190310862405,Misc,Single
6.773332750841409,9.85229289357761,Basic,Divorced
7.946947034569871,7.73359359954161,Graduation,Widow
9.491330150535514,10.106020837587671,High School,Single
,8.338182929294101,College,Married
8.25390658956279,9.258137418308554,Graduation,Widow
9.992144256573953,10.526243942491384,Unknown,Divorced
8.745521848377257,,Postgraduation,Divorced
7.388727535788035,10.849951834702525,Graduation,Divorced
6.617889045343693,7.71705572107629,Basic,Married
9.084695436091526,7.2668899540668335,High School,Married
8.22242556766263,10.517232516400592,Basic,Single
9.17305322577425,8.775980115758063,Basic,Widow
7.510982008872472,8.52285338089285,Unknown,Married
8.719163799287676,,College,Other
8.027086185407086,8.473401968453429,High School,Single
7.14853602224122,10.853940622403837,High School,Divorced
7.917011186066181,10.62383555023948,Graduation,Single
2.9547481235313677,10.608114900837135,High School,Widow
9.47655377302886,8.465878870541221,High School,Married
10.097723784394669,11.32151334046005,Basic,Divorced
6.387124387227495,,Basic,Widow
,8.887411403615479,High School,Divorced
8.928490817707043,9.798536615836351,College,Divorced
7.145370660932837,11.14927354685922,College,Divorced
8.721696340703506,8.861143084306432,Basic,Widow
7.921213488027881,9.883919146758734,Graduation,Single
9.001026534984474,9.309945059837826,Basic,Single
10.608655307158289,10.169217010774553,Graduation,Single
9.378840633209698,,Basic,Widow
7.01056315719568,,Basic,Divorced
8.702747297517059,9.887282168722017,Graduation,Widow
8.216066198753635,9.267787438549918,Graduation,Married
9.664452486409326,9.610191987610044,Basic,Widow
9.267549781567318,9.99051373507646,Graduation,Divorced
8.573003260045274,10.526260029447345,Graduation,Divorced
8.56692525637731,7.641222163986462,Graduation,Divorced
8.00378938833609,8.90556574580176,Basic,Widow
7.385798112362563,12.440609628955606,College,Single
6.379801131729991,,High School,Married
6.635067931239581,8.045575312086907,Basic,Widow
9.17232068298931,9.262899109868425,College,Widow
8.198778477696168,8.968415070499077,Basic,Divorced
,10.9763061771819,High School,Divorced
8.979997156467006,9.955833014047467,High School,Married
5.903351669209229,8.578011875326483,High School,Widow
7.563560892565208,10.43903786075952,Basic,Married
5.747030754319336,7.57454761283784,Graduation,Married
,10.588822333279252,Graduation,Divorced
9.476147107458274,11.345840296028571,Basic,Married
8.409988668097695,10.344063377367846,High School,Other
7.111288420018146,9.13868998248294,Graduation,Widow
9.049589499989285,7.268834807139616,Graduation,Single
7.954803072552503,7.300460806133946,Basic,Divorced
8.158888793389428,11.13337978359375,High School,Single
9.565980723650693,10.64350450562169,Basic,Married
8.188992420878625,15.781694260442723,Unknown,Single
9.148423770497184,9.428927975425276,High School,Divorced
8.518917924846622,8.796830514307983,Graduation,Widow
10.043648320533563,9.232047944538031,Graduation,Widow
9.050204197615797,,High School,Married
10.526093062616852,9.757291076015688,Graduation,Single
7.994114702941873,7.660823294900982,Basic,Married
7.704348986787272,8.986402639464288,Basic,Other
7.7863193390762175,8.805806733688339,College,Single
7.085378248113866,9.577405264447162,Postgraduation,Divorced
7.1830386706801335,8.958247357011938,Basic,Single
7.972283475281525,9.67561891306097,High School,Single
7.322240668172075,9.93268623624103,Unknown,Widow
8.964285437303744,9.549657616492023,College,Widow
7.176860981546279,7.939388313271604,Basic,Married
4.387455006191266,9.977276923274143,Graduation,Widow
7.225909508170145,10.102657745567358,Basic,Widow
6.740087749798061,10.64219981051075,College,Married
9.216885920456123,,Basic,Married
9.196508974091302,10.02017735735905,Graduation,Divorced
6.774737603699358,9.300017156210732,College,Other
8.474812166194358,8.265889199365432,Basic,Single
8.703828818151615,8.52276765006737,Graduation,Divorced
6.355063339583686,8.94128750233411,Other,Married
9.843931295879605,8.99052573299827,Graduation,Married
8.493877751624323,10.49922324493676,Graduation,Single
6.317913850584209,8.634438196699175,High School,Widow
9.473267399943,9.7768205209998,High School,Married
7.798776750529257,10.71751114771526,Unknown,Divorced
,,College,Single
9.818092064089887,7.642687796168752,Graduation,Single
7.61540344785194,9.89617080259357,Postgraduation,Married
8.891081461348552,,Basic,Married
8.899549080075618,11.5627650912669,Basic,Single
7.2548829315005,8.993662863630096,Unknown,Widow
6.7715047884188175,8.832522817035574,PhD,Divorced
7.49933852117284,9.753371701481928,Basic,Single
10.391382967329104,10.985955266530528,Basic,Widow
9.060476919825057,10.3045970357792,High School,Widow
6.955256509970389,8.404777417765285,High School,Divorced
6.89199687286094,10.5457210449556,Graduation,Married
,10.463104088006476,Graduation,Married
9.956636339839752,9.503744066334685,Other,Married
8.290339957276096,8.730085822908832,High School,Widow
7.079145381099693,9.209532917045722,Basic,Widow
9.258357386916172,9.398977337251369,High School,Widow
8.045342568358276,9.027972769666258,College,Unknown
11.758999236889586,10.250350573621596,Basic,Married
9.326104218119625,10.037933198274832,Graduation,Single
7.124572131440107,,Basic,Married
7.811160188282042,9.538376276206185,PhD,Single
6.4269753803271925,9.504336142758568,Graduation,Married
8.672184112614689,10.658260334072132,Graduation,Divorced
8.370589871725974,10.62285592002786,Graduation,Married
6.075072629338194,10.826125563145942,Graduation,Single
8.966246946358444,8.404397777799332,High School,Married
8.486393435127354,11.112998816301586,College,Married
7.464142463738438,10.815319705743946,Basic,Single
10.650835032609846,8.982253827354365,High School,Single
9.848891969105376,7.48265348379904,High School,Widow
9.789900152955775,10.354432700193204,College,Single
8.062714724637608,10.418357806473502,Graduation,Widow
8.047508286364563,10.441384895291028,College,Single
8.916800094107966,6.964904614682951,Other,Single
8.958077614893465,10.668011809523964,College,Married
7.504014320984205,8.925086657218069,Graduation,Single
5.866652140797722,11.71024645068874,Graduation,Divorced
7.67296043634038,9.58007412009832,Graduation,Married
14.892118685493497,7.867377194206607,High School,Single
5.665048251373125,8.790478981034648,Basic,Married
7.004249746465049,9.102568865305804,Graduation,Single
7.469154100901737,10.52204606391842,Graduation,Misc
8.050156783165969,9.63140950219904,Graduation,Single
8.546332532956079,,Graduation,Married
9.140273646595524,9.69690666398272,Graduation,Married
8.720819007095594,8.535748932916105,Graduation,Single
8.563217418090177,9.87611159836918,Graduation,Single
10.051843596709585,10.300096799857409,Misc,Divorced
7.547154484599982,,High School,Divorced
9.320667387887552,10.027458204572303,Basic,Single
7.939042919369101,7.198962539174776,Graduation,Married
7.878940663523483,9.803867974300108,Graduation,Single
5.756386752439941,10.758034867018068,Graduation,Widow
7.373718220240501,10.22186081769632,Graduation,Married
8.924608648190151,9.238171803838284,Graduation,Married
6.78646876972667,9.82543667927124,High School,Misc
6.458545209142999,,Basic,Married
8.982116042153057,9.63876509847624,Basic,Single
7.832188718304375,9.592773298968195,Postgraduation,Single
9.912647936897358,10.521149236185686,Basic,Widow
9.684431893606606,7.785666709803779,Graduation,Widow
9.845495795946738,8.913473549783719,Graduation,Married
9.86947747555046,7.337424568913143,Graduation,Married
6.248460124214486,7.619307400825557,High School,Single
8.67857998198613,,High School,Married
7.682559675261517,8.850175123183964,Postgraduation,Single
8.734525604783705,8.1662675287571,Graduation,Divorced
9.512737735385704,9.64814436995374,Basic,Single
10.242658052017608,9.33699261434968,Graduation,Married
6.8417656375092815,10.307093718690124,Graduation,Single
8.165533508910189,10.267214622929016,College,Married
9.23179815583704,9.127994454308814,Graduation,Married
8.853858512973131,9.330092903925978,Basic,Married
6.594498179695263,11.445297340738572,College,Married
7.071655414013705,9.137635564783286,Basic,Widow
7.774796429454856,10.014057004932235,College,Widow
8.104475973542872,8.383548503977028,College,Divorced
,,College,Married
